jumlah_penduduk,jumlah_penduduk_miskin,jumlah_pengangguran_terbuka,pdrb_total_adhk,harapan_lama_sekolah,tahun,skor,kesejahteraan,penduduk_miskin_ratio,pengangguran_ratio,pdrb_perkapita,kesejahteraan_level,kabkota_bandung,kabkota_bandung_barat,kabkota_bekasi,kabkota_bogor,kabkota_ciamis,kabkota_cianjur,kabkota_cirebon,kabkota_garut,kabkota_indramayu,kabkota_karawang,kabkota_kota_bandung,kabkota_kota_banjar,kabkota_kota_bekasi,kabkota_kota_bogor,kabkota_kota_cimahi,kabkota_kota_cirebon,kabkota_kota_depok,kabkota_kota_sukabumi,kabkota_kota_tasikmalaya,kabkota_kuningan,kabkota_majalengka,kabkota_pangandaran,kabkota_purwakarta,kabkota_subang,kabkota_sukabumi,kabkota_sumedang,kabkota_tasikmalaya
4646363.5,417700,415635.5,92932000000.0,3.0,2010,149.5877167,Sangat Sejahtera,0.0898982612961728,0.08945393531952461,20001.01800042119,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2358420.0,249600,255889.0,28601000000.0,3.0,2010,46.24755,Tidak Sejahtera,0.10583356654031088,0.10850018232545518,12127.186845430415,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2186790.0,311000,302214.0,19697000000.0,3.0,2010,25.09996667,Sangat Tidak Sejahtera,0.14221758833724318,0.13819982714389584,9007.266358452343,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3205120.0,296300,415635.5,48432000000.0,3.0,2010,70.08921667,Cukup,0.09244583666134186,0.12967860797723643,15110.82268370607,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2422330.0,335600,295040.0,25465000000.0,3.0,2010,36.58466667,Sangat Tidak Sejahtera,0.13854429413003183,0.12180008504208757,10512.605631767761,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1687780.0,214600,143124.0,15853000000.0,3.0,2010,26.97313333,Sangat Tidak Sejahtera,0.12714927300951545,0.0848001516785363,9392.811859365556,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1135720.0,158500,49858.0,13716000000.0,3.0,2010,28.29743333,Sangat Tidak Sejahtera,0.13955904624379248,0.043899904906138834,12076.920367696262,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1023910.0,152400,108125.0,9820000000.0,3.0,2010,17.69375,Sangat Tidak Sejahtera,0.14884120674668672,0.10560010157142717,9590.686681446612,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2044180.0,333300,278826.0,21497000000.0,3.0,2010,29.4977,Sangat Tidak Sejahtera,0.16304826385151994,0.13639992564255593,10516.197203768748,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1153230.0,181100,86031.0,12883000000.0,3.0,2010,24.44611667,Sangat Tidak Sejahtera,0.15703719119343063,0.07460003641944798,11171.232104610528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1101580.0,141400,86254.0,14687000000.0,3.0,2010,28.70463333,Sangat Tidak Sejahtera,0.12836108135587065,0.0783002596270811,13332.66762286897,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1645020.0,276000,171905.0,47860000000.0,3.0,2010,88.52475,Sangat Sejahtera,0.1677791151475362,0.10450024923709134,29093.871199134355,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449210.0,198300,108836.0,19817000000.0,3.0,2010,36.8872,Sangat Tidak Sejahtera,0.13683317117602004,0.07510022702023861,13674.346713036757,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
859186.0,90300,109632.0,28017000000.0,3.0,2010,55.0474,Tidak Sejahtera,0.10509947787789839,0.127599844503984,32608.771558195782,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2144190.0,260300,364941.0,99641000000.0,3.0,2010,182.6966167,Sangat Sejahtera,0.1213978238868757,0.14604941070697658,46470.228850988016,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2656880.0,161800,401720.0,105601000000.0,3.0,2010,191.97997500499997,Sangat Sejahtera,0.060898497485772786,0.14604941070697658,39746.24371443196,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1522080.0,222900,287521.0,19322000000.0,3.0,2010,26.55295,Sangat Tidak Sejahtera,0.14644433932513404,0.14604941070697658,12694.470724272049,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379518.0,0,84063.0,4978000000.0,1.5,2010,7.75285,Sangat Tidak Sejahtera,0.0023185609003682633,0.14604941070697658,13116.637419042048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
958077.0,90200,157891.0,18776000000.0,3.0,2010,34.15411667,Sangat Tidak Sejahtera,0.09414692138523313,0.14604941070697658,19597.589755311943,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301014.0,27700,49848.0,5322000000.0,3.0,2010,13.68993333,Sangat Tidak Sejahtera,0.09202229796620755,0.14604941070697658,17680.240786142836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2412090.0,118600,399925.0,102000000000.0,4.0,2010,190.3370833,Sangat Sejahtera,0.049168977940292444,0.14604941070697658,42286.979341566854,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293206.0,35500,37530.0,10094000000.0,3.0,2010,23.71983333,Sangat Tidak Sejahtera,0.12107528495324106,0.12799874490972218,34426.30778360606,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2356100.0,148000,415635.5,41283000000.0,4.0,2010,65.92843333,Cukup,0.06281566996307457,0.14604941070697658,17521.752047875725,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1755610.0,49600,199613.0,26602000000.0,4.0,2010,50.39668333,Tidak Sejahtera,0.028252288378398393,0.11370008145317012,15152.568053269235,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
545505.0,40100,52696.0,13572000000.0,4.0,2010,31.84086667,Sangat Tidak Sejahtera,0.0735098670039688,0.09660039779653716,24879.69862787692,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
639987.0,131600,71935.0,9292000000.0,3.0,2010,18.79391667,Sangat Tidak Sejahtera,0.1809922831488982,0.11240072063963799,14519.044918099898,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
176506.0,14900,14032.0,2026000000.0,3.0,2010,9.102066667,Sangat Tidak Sejahtera,0.08441639377698208,0.0794987139247391,11478.363341756087,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4646363.5,417700,415635.5,98379000000.0,3.0,2011,169.3324333,Sangat Sejahtera,0.0898982612961728,0.08945393531952461,21173.332650361943,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2376500.0,246100,291597.0,29863000000.0,3.0,2011,47.04448333,Tidak Sejahtera,0.10355564906374921,0.12270018935409215,12565.958342099726,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2201000.0,306600,188406.0,20660000000.0,3.0,2011,32.7897,Sangat Tidak Sejahtera,0.1393003180372558,0.08560018173557474,9386.642435256701,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3272830.0,292200,222880.0,51250000000.0,3.0,2011,92.486,Sangat Sejahtera,0.08928053091666845,0.06810008463623225,15659.230696369808,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2450430.0,330900,154622.0,26727000000.0,3.0,2011,46.2079,Tidak Sejahtera,0.13503752402639538,0.06309994572381174,10907.065290581653,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1699580.0,211600,163330.0,16527000000.0,3.0,2011,27.36083333,Sangat Tidak Sejahtera,0.12450134739170854,0.09610021299379846,9724.167147177537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1142230.0,156300,158427.0,14433000000.0,4.0,2011,26.33965,Sangat Tidak Sejahtera,0.136837589627308,0.1386997364803936,12635.808900133949,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1030200.0,150300,69435.0,10371000000.0,3.0,2011,20.76525,Sangat Tidak Sejahtera,0.14589400116482237,0.06739953407105416,10066.97728596389,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2060400.0,328600,201095.0,22622000000.0,3.0,2011,35.71258333,Sangat Tidak Sejahtera,0.15948359541836538,0.09759998058629392,10979.42147155892,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1158880.0,178600,119017.0,13490000000.0,3.0,2011,24.05248333,Sangat Tidak Sejahtera,0.15411431727184868,0.1027000207096507,11640.549496065167,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1110080.0,139400,86142.0,15391000000.0,3.0,2011,30.15156667,Sangat Tidak Sejahtera,0.12557653502450275,0.07759981262611704,13864.766503315077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1654120.0,272100,170871.0,49805000000.0,3.0,2011,92.53145,Sangat Sejahtera,0.16449834353009454,0.1033002442386284,30109.665562353395,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464900.0,195500,210067.0,20466000000.0,3.0,2011,33.17031667,Sangat Tidak Sejahtera,0.13345620861492252,0.14340023209775413,13970.91951669056,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
872599.0,89000,90489.0,29893000000.0,3.0,2011,59.77821667,Cukup,0.10199415768296778,0.10370055432105699,34257.43096198827,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2172290.0,256700,295431.0,105601000000.0,3.0,2011,191.97997500499997,Sangat Sejahtera,0.11817022589064996,0.13599979744877524,48612.7542823472,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2769180.0,159500,415635.5,105601000000.0,3.0,2011,191.97997500499997,Sangat Sejahtera,0.057598278190655716,0.14604941070697658,38134.39357499332,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1545120.0,219800,259580.0,20419000000.0,3.0,2011,30.19566667,Sangat Tidak Sejahtera,0.14225432328880605,0.14604941070697658,13215.154809982396,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381729.0,0,50732.0,5194000000.0,1.5,2011,9.8514,Sangat Tidak Sejahtera,0.0023185609003682633,0.13290056558448532,13606.511425644894,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
976791.0,88900,130109.0,19944000000.0,3.0,2011,37.90088333,Sangat Tidak Sejahtera,0.09101230457692587,0.13320044922608829,20417.87854310697,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
304704.0,27300,42445.0,5651000000.0,3.0,2011,14.72475,Sangat Tidak Sejahtera,0.08959514807813485,0.13929912308338585,18545.867464818315,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2429180.0,116900,238788.0,105601000000.0,4.0,2011,191.97997500499997,Sangat Sejahtera,0.048123235001111486,0.09829983780534995,43471.871166401834,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295981.0,35000,44900.0,10677000000.0,4.0,2011,26.52566667,Sangat Tidak Sejahtera,0.11825083366837737,0.14604941070697658,36073.26145935043,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2427070.0,145900,204117.0,43946000000.0,4.0,2011,83.25448333,Sejahtera,0.060113634959024664,0.08410017016402493,18106.6059075346,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1823180.0,48900,125252.0,28413000000.0,4.0,2011,57.7484,Cukup,0.026821268333351616,0.06869974440263715,15584.308735286697,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
554175.0,39500,58964.0,14319000000.0,4.0,2011,33.03146667,Sangat Tidak Sejahtera,0.07127712365227591,0.10639960301348853,25838.40844498579,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
644305.0,129800,63722.0,9758000000.0,4.0,2011,22.16656667,Sangat Tidak Sejahtera,0.1809922831488982,0.09890036551012331,15145.001202846477,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
177587.0,14700,19908.0,2137000000.0,4.0,2011,11.0336,Sangat Tidak Sejahtera,0.08277632934843204,0.11210280031759082,12033.538490993147,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4646363.5,417700,415635.5,104000000000.0,3.0,2012,179.9414833,Sangat Sejahtera,0.0898982612961728,0.08945393531952461,22383.09594158959,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2393190.0,234600,185472.0,31768000000.0,3.0,2012,56.3524,Cukup,0.09802815488949895,0.07749990598322741,13274.332585377675,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2213890.0,292200,172462.0,21817000000.0,3.0,2012,36.1409,Sangat Tidak Sejahtera,0.1319848772974267,0.07789998599749762,9854.599822032711,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339680.0,279500,170992.0,54468000000.0,3.0,2012,101.7280667,Sangat Sejahtera,0.0836906529966943,0.05120011498107603,16309.347003305706,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2477110.0,315800,194949.0,27815000000.0,3.0,2012,46.61921667,Tidak Sejahtera,0.12748727347594577,0.07870017883743556,11228.810993456083,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1710430.0,201500,221843.0,17192000000.0,3.0,2012,25.93351667,Sangat Tidak Sejahtera,0.11780663341966639,0.1297001338844618,10051.273656332034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1148780.0,147800,66859.0,15214000000.0,4.0,2012,32.62171667,Sangat Tidak Sejahtera,0.1286582287296088,0.05820000348195477,13243.614965441599,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1036490.0,142300,81883.0,10963000000.0,3.0,2012,21.46018333,Sangat Tidak Sejahtera,0.13729027776437785,0.0790002797904466,10577.04367625351,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2076610.0,311300,234449.0,23858000000.0,3.0,2012,36.80521667,Sangat Tidak Sejahtera,0.14990778239534627,0.11289987046195482,11488.917033049056,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1164720.0,168600,101564.0,14307000000.0,3.0,2012,26.7258,Sangat Tidak Sejahtera,0.1447558211415619,0.08720035716738787,12283.638986194106,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1117920.0,132900,106650.0,16401000000.0,3.0,2012,31.2545,Sangat Tidak Sejahtera,0.11888149420352083,0.09540038643194504,14670.996135680549,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1663400.0,257300,247514.0,51389000000.0,3.0,2012,92.11396667,Sangat Sejahtera,0.15468317903090056,0.14604941070697658,30893.952146206564,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480710.0,185400,133708.0,20589000000.0,3.0,2012,37.4026,Sangat Tidak Sejahtera,0.12521020321332335,0.0902999236852591,13904.815932897056,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
885386.0,85000,117845.0,31934000000.0,3.0,2012,62.55908333,Cukup,0.09600332510340123,0.13310013937423903,36067.88451590606,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2199390.0,245100,378295.0,105601000000.0,3.0,2012,191.97997500499997,Sangat Sejahtera,0.11143999017909512,0.14604941070697658,48013.76745370307,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2884300.0,153100,415635.5,105601000000.0,3.0,2012,191.97997500499997,Sangat Sejahtera,0.053080470131401034,0.14410272856498976,36612.34961689145,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1567400.0,209900,190753.0,21652000000.0,3.0,2012,36.26801667,Sangat Tidak Sejahtera,0.13391603930075283,0.12170026795967845,13813.959423248692,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383915.0,0,44803.0,5463000000.0,1.5,2012,10.68585,Sangat Tidak Sejahtera,0.0023185609003682633,0.11670031126681688,14229.712306109424,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
995081.0,84800,120504.0,21204000000.0,3.0,2012,40.96946667,Tidak Sejahtera,0.0852191932114069,0.12109968937202097,21308.818076116415,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
308405.0,26000,25721.0,5978000000.0,4.0,2012,18.23661667,Sangat Tidak Sejahtera,0.08430472917105754,0.08340007457726042,19383.60273017623,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2444620.0,111400,332224.0,105601000000.0,4.0,2012,191.97997500499997,Sangat Sejahtera,0.04556945455735452,0.1359000580867374,43197.30673887966,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298825.0,33200,24384.0,11309000000.0,4.0,2012,28.84546667,Sangat Tidak Sejahtera,0.11110181544382164,0.0815995984271731,37844.8924956078,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2498600.0,139800,146668.0,46907000000.0,4.0,2012,92.1506,Sangat Sejahtera,0.05595133274633795,0.05870007204034259,18773.313055310973,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1891980.0,47000,203009.0,30703000000.0,4.0,2012,58.47221667,Cukup,0.024841700229389318,0.10729976003974671,16227.97281155192,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
562721.0,37700,53290.0,15212000000.0,4.0,2012,35.13116667,Sangat Tidak Sejahtera,0.06699590027740213,0.09470057097567,27032.934615910905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
648178.0,123000,65790.0,10325000000.0,4.0,2012,23.3105,Sangat Tidak Sejahtera,0.1809922831488982,0.1014998966333322,15929.266343504407,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
178728.0,13900,18623.0,2251000000.0,4.0,2012,11.33918333,Sangat Tidak Sejahtera,0.07777180967727497,0.10419743968488429,12594.557092341434,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4646363.5,417700,415635.5,105601000000.0,3.0,2013,191.97997500499997,Sangat Sejahtera,0.0898982612961728,0.08945393531952461,22727.666485844253,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2408420.0,222800,199658.0,33517000000.0,3.0,2013,59.33776667,Cukup,0.09250878169090108,0.0828999925262205,13916.592620888383,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2225310.0,267900,197162.0,22883000000.0,3.0,2013,37.4429,Sangat Tidak Sejahtera,0.12038772126130741,0.08859979059097384,10283.061685787598,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3405480.0,271700,306834.0,57691000000.0,3.0,2013,101.5119667,Sangat Sejahtera,0.07978317300351198,0.09010007399837908,16940.636855891094,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2502410.0,320900,254745.0,29138000000.0,3.0,2013,46.19041667,Tidak Sejahtera,0.1282363801295551,0.10179986493020728,11643.975207899584,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1720120.0,199300,134169.0,17991000000.0,4.0,2013,33.95188333,Sangat Tidak Sejahtera,0.11586400948771015,0.07799979071227589,10459.154012510755,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1155470.0,133000,92900.0,16027000000.0,4.0,2013,33.19233333,Sangat Tidak Sejahtera,0.11510467601928219,0.08040018347512268,13870.546184669442,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1042790.0,139400,105426.0,11649000000.0,3.0,2013,21.70336667,Sangat Tidak Sejahtera,0.13367983966090968,0.10109993383135626,11170.993200932115,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2093070.0,307200,190469.0,25042000000.0,3.0,2013,41.44055,Tidak Sejahtera,0.1467700554687612,0.09099982322617017,11964.243909663795,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1170510.0,164900,110964.0,15013000000.0,3.0,2013,27.72946667,Sangat Tidak Sejahtera,0.14087876224893423,0.09479970269369761,12826.033096684352,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1125120.0,127400,113187.0,17195000000.0,4.0,2013,34.60731667,Sangat Tidak Sejahtera,0.11323236632536973,0.10059993600682594,15282.814277588168,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1672680.0,251100,171784.0,52859000000.0,3.0,2013,98.9438,Sangat Sejahtera,0.15011837291053878,0.10269985890905613,31601.382212975583,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496890.0,185400,140408.0,21431000000.0,3.0,2013,38.7516,Sangat Tidak Sejahtera,0.12385679642458698,0.0937998116094035,14317.017282499048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
898001.0,83600,92584.0,34216000000.0,3.0,2013,68.40946667,Cukup,0.09309566470415957,0.10310010790633864,38102.40745834359,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2225380.0,238600,224763.0,105601000000.0,3.0,2013,191.97997500499997,Sangat Sejahtera,0.10721764372826215,0.1009998292426462,47453.01925963206,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3002110.0,157700,310418.0,105601000000.0,3.0,2013,191.97997500499997,Sangat Sejahtera,0.05252972076306331,0.10339994204076466,35175.59316613981,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1588780.0,206000,167775.0,22937000000.0,3.0,2013,40.05191667,Tidak Sejahtera,0.12965923538815946,0.10559989425848765,14436.863505331135,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
386129.0,0,40582.0,5733000000.0,3.0,2013,15.4369,Sangat Tidak Sejahtera,0.0023185609003682633,0.10509959106930586,14847.369661434392,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1013020.0,83300,107380.0,22485000000.0,4.0,2013,46.21266667,Tidak Sejahtera,0.08222937355629702,0.10599988154231901,22196.00797615052,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
311822.0,25200,32180.0,6302000000.0,4.0,2013,18.575,Sangat Tidak Sejahtera,0.08081533695505769,0.1031999025084824,20210.248154395777,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2458500.0,117700,224707.0,105601000000.0,4.0,2013,191.97997500499997,Sangat Sejahtera,0.04787472035794183,0.09140004067520846,42953.426886312795,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301728.0,31900,21664.0,11864000000.0,4.0,2013,30.11313333,Sangat Tidak Sejahtera,0.1057243610138933,0.07179976667727224,39320.18241595079,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2570400.0,137800,233135.0,49741000000.0,4.0,2013,93.52858333,Sangat Sejahtera,0.05361033302209773,0.09069989106753813,19351.46280734516,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1962180.0,45900,191116.0,32806000000.0,4.0,2013,63.2912,Cukup,0.02339234932574993,0.09739983080043625,16719.159302408545,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
